county,town,name,addresses,lon,lat,geoAddress,X.U.505C..U.8ECA..U.5834.,X.U.5EC1..U.6240.,ATM,X.U.5EA7..U.4F4D..U.5340.,ibon.WiFi,OPEN..STORE,X.U.5343..U.79A7..U.8840..U.58D3..U.7AD9.,X.U.51B0..U.584A..U.676F..U.8CA9..U.552E.,X.U.971C..U.6DC7..U.6DCB.,X.U.53F0..U.5851..U.6709..U.6A5F..U.852C..U.83DC.,X.U.7F8E..U.599D.,Mister.Donut.U.751C..U.751C..U.5708.,ibon,X.U.73FE..U.8403..U.8336.,X.U.73FE..U.84B8..U.5730..U.74DC.,X.U.7D71..U.4E00..U.751F..U.6A5F.,OPEN..U.5152..U.7AE5..U.95B1..U.89BD..U.5BA4.,K.Seren,X21TOGO,X.U.70D8..U.57F9..U.574A.,X....CAFE.RESERVE,X.U.535A..U.5BA2..U.4F86.,X.U.7CD6..U.679C..U.5C4B.,X.U.65E5..U.672C.7.ELEVEN.U.9650..U.5B9A.,X.U.570B..U.969B..U.7CBE..U.54C1..U.5C08..U.6AC3.,X.U.7CBE..U.54C1..U.5496..U.5561.,CITY.CAFE.U.6C2E..U.6C23..U.98F2..U.54C1.,X.U.5929..U.7D20..U.5730..U.852C.,X.U.56B4..U.9078..U.7D20..U.6750..U.51B7..U.51CD..U.9BAE..U.7269.,X.U.5149..U.5408..U.5E15..U.5C3C..U.5C3C.,X.U.51B7..U.51CD..U.4EA4..U.8CA8..U.4FBF.,X.U.9152.BAR,X.U.5BF5..U.7269..U.751F..U.6D3B..U.5C08..U.5340.,X.U.9177..U.8056..U.77F3.,X.U.751C..U.9EDE..U.5C08..U.6AC3.
台中市,太平區,光隆,台中市太平區光興路707號,120.7297197,24.1093167,"no. 707, guangxing rd, taiping district, taichung city, taiwan 406",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,光興,台中市太平區興隆里12鄰光興路1632號,120.7343526,24.121521,"no. 1632, guangxing rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,全利,台中市太平區樹孝路338號,120.7193179,24.1550615,"no. 338, shuxiao rd, taiping district, taichung city, taiwan 406",NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,吉仕多,台中市太平區樹德路255號,120.7124052,24.157478,"no. 255, shude rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,旱溪東,台中市太平區中山路四段235號,120.7007756,24.1478663,"no. 235, section 4, zhongshan rd, taiping district, taichung city, taiwan 411",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,育立,台中市太平區育賢路282號,120.7166009,24.1585022,"no. 282, yuxian rd, taiping district, taichung city, taiwan 406",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA
台中市,太平區,育見,台中市太平區育賢路321.323號,120.7200919,24.1579568,"yuxian rd, taiping district, taichung city, taiwan 406",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA
台中市,太平區,育智,台中市太平區育賢路520號,120.7131404,24.1588461,"no. 520, yuxian rd, taiping district, taichung city, taiwan 406",1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
台中市,太平區,育鑫,台中市太平區樹孝路490號,120.7204675,24.1577407,"no. 490, shuxiao rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
台中市,太平區,宜昌,台中市太平區宜昌路400號,120.7139561,24.144849,"no. 400, yichang rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
台中市,太平區,尚晉,台中市太平區新平路三段1號1樓,120.7188322,24.1490723,"1, no. 1, section 3, xinping rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,東村,台中市太平區東村路200號,120.7241733,24.1374915,"no. 200, dongcun rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
台中市,太平區,金興,台中市太平區新興路312號,120.70549,24.1596971,"no. 312號, xinxing rd, taiping district, taichung city, taiwan 406",1,1,1,1,1,1,NA,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA
台中市,太平區,長德,台中市太平區長億里永成北路125號,120.7143269,24.1175303,"no. 125, yongcheng n rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,紅億,台中市太平區光興路572號576號,120.729184,24.1042129,"no. 572, guangxing rd, taiping district, taichung city, taiwan 406",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,振福,台中市太平區振福路361巷6號1樓,120.7079477,24.1528245,"1, no. 6, lane 361, zhenfu rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,盛民興,台中市太平區中山路二段366號366-1號368號,120.7275614,24.1501226,"no. 366, section 2, zhongshan rd, taiping district, taichung city, taiwan 406",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,第一,台中市太平區新福里中山路四段112、112-1.112-2號1樓,120.7050932,24.148427,"no. 112, section 4, zhongshan rd, taiping district, taichung city, taiwan 406",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA
台中市,太平區,勤科大,台中市太平區坪林里中山路二段57號,120.7333578,24.1465581,"no. 57, section 2, zhongshan rd, taiping district, taichung city, taiwan 406",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,新大億,台中市太平區大興路151號151-1號,120.733356,24.15508,"no. 151, daxing rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,新平,台中市太平區永平路一段105號107號1樓,120.717222,24.131419,"1, no. 105, section 1, yongping rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,新勤益,台中市太平區中山路一段217號,120.7332396,24.1427412,"no. 217, section 1, zhongshan rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,新樹孝,台中市太平區樹孝路48號50號1樓,120.7168382,24.1511659,"1, no. 48, shuxiao rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,溪洲,台中市太平區新平路二段221號1樓,120.7146746,24.140894,"1, no. 221號, section 2, xinping rd, taiping district, taichung city, taiwan 411",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA
台中市,太平區,精中,台中市太平區太平一街220號,120.719657,24.1155199,"no. 220, taiping 1st st, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,精美,台中市太平區中平里精美路1號,120.7227133,24.1216569,"no. 24-1, jingmei rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,維樂,台中市太平區溪州西路98號,120.7125403,24.1412591,"no. 98, xizhou w rd, taiping district, taichung city, taiwan 411",NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,1,1,NA
台中市,太平區,樂平,台中市太平區東平路773號1樓,120.7115806,24.1341291,"1, no. 773, dongping rd, taiping district, taichung city, taiwan 406",NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA
台中市,太平區,樂樂,台中市太平區東平路422、430號1樓,120.72548,24.134249,"no. 422, dongping rd, taiping district, taichung city, taiwan 406",NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
台中市,太平區,樹廣,台中市太平區樹德路98-9號,120.7116804,24.1536668,"no. 98-9, shude rd, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
台中市,太平區,豐年,台中市太平區環太東路345號,120.7266852,24.1536945,"no. 345, huantai e rd, taiping district, taichung city, taiwan 406",NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,太平區,鑫佳慶,台中市太平區大源二街1號1F,120.7251495,24.1443854,"1f, no. 1, dayuan 2nd st, taiping district, taichung city, taiwan 406",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA
台中市,太平區,鑫德,台中市太平區新興路85-1號,120.7104154,24.159054,"no. 85-1號, xinxing rd, taiping district, taichung city, taiwan 411",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,和平區,和平,台中市和平區東關路三段161之2號,120.8835809,24.1743884,"no. 161, section 3, dongguan rd, heping district, taichung city, taiwan 424",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,和平區,欣谷關,台中市和平區東關路一段135-2號1樓,121.0051744,24.2027715,"1, no. 135, section 1, dongguan rd, heping district, taichung city, taiwan 424",NA,NA,1,1,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,和平區,梨山,台中市和平區中正路6號1樓,121.2600686,24.2575231,"1, no. 6, zhongzheng rd, heping district, taichung city, taiwan 424",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,和平區,環山,台中市和平區中興路三段64-5號.64-6號,121.2918749,24.3116102,"no. 64, section 3, zhongxing rd, heping district, taichung city, taiwan 424",NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,三中,台中市西區忠明路54-1號1樓、博館路231號233號235號237號1樓,120.6611462,24.1589816,"博 馆 路, no. 54-1, zhongming rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,1,1,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,NA,NA
台中市,西區,上誠,台中市西區向上路一段381號383號385號,120.6554568,24.1465432,"no. 381, section 1, xiangshang rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,大全,台中市西區公館路136號138號,120.6696452,24.1344881,"no. 136, gongguan rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
台中市,西區,大將作,台中市西區英才路410號,120.666275,24.152798,"no. 410, yingcai rd, west district, taichung city, taiwan 403",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
台中市,西區,五權,台中市西區南屯路一段60號62號64號,120.665849,24.13229,"no. 60, section 1, nantun rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,日進,台中市西區梅川西路二段33號1樓,120.6724848,24.151679,"1樓, no. 33號, section 2, meichuan w rd, west district, taichung city, taiwan 403",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,台麗,台中市西區五權路119號,120.672519,24.1469711,"no. 119, wuquan rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,市民,台中市西區公益路157號,120.6628261,24.1507149,"no. 157, gongyi rd, west district, taichung city, taiwan 403",NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
台中市,西區,民府,台中市西區四維街22-1號24號,120.676372,24.137049,"no. 22-1, siwei st, west district, taichung city, taiwan 403",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,向美,台中市西區美村路一段302之1號302之7號,120.6615024,24.1464323,"no. 302, section 1, meicun rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,向勝,台中市西區東興路三段57號,120.6528745,24.1465997,"no. 57, section 3, dongxing rd, west district, taichung city, taiwan 403",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,向興,台中市西區向上路一段95號,120.6632846,24.1465595,"no. 95, section 1, xiangshang rd, west district, taichung city, taiwan 403",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,安龍,台中市西區五權路2-12號2-13號1樓,120.6672845,24.1413893,"403, taiwan, taichung city, west district, wuquan rd, 2-46號號1f",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,忠明義,台中市西區忠明南路16號16之1號18號1樓,120.6587748,24.156087,"1, no. 16, zhongming s rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
台中市,西區,忠福,台中市西區忠明南路192號,120.6571176,24.1428456,"no. 192, zhongming s rd, west district, taichung city, taiwan 403",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,明義,台中市西區明義街6號,120.6613425,24.1547642,"no. 6號, mingyi street, west district, taichung city, taiwan 403",NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,金典,台中市西區健行路1046、1046-1、1046-2號1樓,120.6629448,24.1565481,"1, no. 1046, jianxing rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,1,1,NA,1,NA
台中市,西區,保誠,台中市西區五權路2-104號及貴和街222號,120.6658892,24.1393624,"no. 2-104, wuquan rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
台中市,西區,奕樂,台中市西區民生北路100號1樓及民權路217巷17號1樓,120.6682731,24.1476809,"及, no. 100, minsheng n rd, west district, taichung city, taiwan 403",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,美生,台中市西區美村路一段54號,120.6615553,24.1532212,"no. 54, section 1, meicun rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,1,NA,NA,NA
台中市,西區,美村,台中市西區美村路一段542號546號,120.6614689,24.1395614,"no. 542, section 1, meicun rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,虹博,台中市西區博館路185號,120.6628456,24.1579648,"no. 185, boguan rd, west district, taichung city, taiwan 403",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,益風,台中市西區精誠路107號,120.6552,24.1504853,"no. 107, jingcheng rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,華生,台中市西區民生路517號,120.6587168,24.1441861,"no. 517, minsheng rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,超億,台中市西區公益路126號,120.6607368,24.1510213,"no. 126, gongyi rd, west district, taichung city, taiwan 403",NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1
台中市,西區,鄉林夏都,台中市西區忠明南路117號1樓,120.6575001,24.1526766,"1, no. 117, zhongming s rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA
台中市,西區,新五廊,台中市西區民生路155號一樓,120.6711579,24.142633,"一, no. 155, minsheng rd, west district, taichung city, taiwan 403",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
台中市,西區,新文化,台中市西區中美街283號,120.6601099,24.1496018,"no. 283, zhongmei st, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,精明,台中市西區精誠路15號,120.6563311,24.1556427,"no. 15, jingcheng rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,精業,台中市西區精誠路41號之6之7,120.6552084,24.1533932,"no. 41, jingcheng rd, west district, taichung city, taiwan 403",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,模範,台中市西區模範街34巷1號,120.6668468,24.1491615,"no. 1, lane 34, mofan st, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA
台中市,西區,樂群,台中市西區林森路80號及樂群街81號,120.6710693,24.1375595,"no. 80, linsen rd, west district, taichung city, taiwan 403",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,權大,台中市西區五權西路一段271號1樓2樓,120.6555515,24.139883,"1 2, no. 271, section 1, wuquan w rd, west district, taichung city, taiwan 403",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,西區,權美,台中市西區美村路一段736號,120.6615089,24.134265,"no. 736, section 1, meicun rd, west district, taichung city, taiwan 403",NA,1,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA
台中市,北區,一中,台中市北區一中街98號1樓,120.6852057,24.1493511,"1樓, no. 98號, yizhong st, north district, taichung city, taiwan 404",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,北區,中友,台中市北區育才北路74號76號,120.6851797,24.1530158,"no. 74, yucai n rd, north district, taichung city, taiwan 404",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,北區,中醫,台中市北區育德路13號,120.679765,24.157111,"no. 13, yude rd, north district, taichung city, taiwan 404",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA
台中市,北區,中醫五權,台中市北區學士路2號,120.6833897,24.1540353,"no. 2, xueshi rd, north district, taichung city, taiwan 404",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
台中市,北區,元保,台中市北區進化北路413號1樓,120.6769515,24.1630136,"1, no. 413, jinhua n rd, north district, taichung city, taiwan 404",NA,1,1,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,北區,文津,台中市北區天津路二段138之10號之11號,120.6764152,24.1698673,"no. 138, section 2, tianjin rd, north district, taichung city, taiwan 404",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,北區,平西,台中市北區陜西路107號109號,120.6681391,24.1714326,"no. 107, shanxi rd, north district, taichung city, taiwan 404",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
台中市,北區,永進,台中市北區進化北路297號,120.6824945,24.1628355,"no. 297, jinhua n rd, north district, taichung city, taiwan 404",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
台中市,北區,立夫,台中市北區邱厝里學士路95號１樓,120.6807624,24.1587258,"1, no. 95, xueshi rd, north district, taichung city, taiwan 404",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
