en_address,county,town,name,addresses,停車場,廁所,ATM,座位區,ibon WiFi,OPEN! STORE,千禧血壓站,冰塊杯販售,霜淇淋,台塑有機蔬菜,美妝,Mister Donut甜甜圈,ibon,現萃茶,現蒸地瓜,統一生機,OPEN!兒童閱覽室,K·Seren,21TOGO,烘培坊,!+? CAFE RESERVE,博客來,糖果屋,日本7-ELEVEN限定,國際精品專櫃,精品咖啡,CITY CAFE氮氣飲品,天素地蔬,嚴選素材冷凍鮮物,光合帕尼尼,冷凍交貨便,酒BAR,寵物生活專區,酷聖石,甜點專櫃
"1st floor, No. 92, Domouli, Damouli, Beach District, Taichung City",台中市,北區,科博館,台中市北區淡溝里博館路92號1樓,,,1,1,1,,,1,,,,,1,,1,1,,,,,,,,1,,1,,,,,1,,,,
"1st Floor, No. 1, Lane, No. 466, No. 466, Minquan Road, North District, Taichung City",台中市,北區,美德,台中市北區民權路472號1樓466巷1.3號1樓,,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 49 Hiking Road, North District, Taichung City",台中市,北區,益華,台中市北區健行路49號,,1,1,1,1,,1,1,,,,,1,,,1,1,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 48, No. 48, Shaanxi Road, Taichung City",台中市,北區,陜西,台中市北區陜西路48號48之1號1樓,,1,1,1,,,,,,,,,1,,1,,,,,,,1,,1,1,1,,1,,,1,1,1,,
"701 Hiking Road, North District, Taichung City",台中市,北區,健勝,台中市北區健行路701號,,1,1,1,,,,,,,,,1,,,,,,,,,1,,1,1,1,,,,,1,,,,
"354 Hiking Road, North District, Taichung City",台中市,北區,健興,台中市北區健行路354號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 361, Minquan Road, Dimouli, Beach District, Taichung City",台中市,北區,淡溝,台中市北區淡溝里民權路361號1樓,,1,1,1,1,1,1,1,,,,,1,,1,,1,,,,,1,,1,1,1,,1,,,1,,,,
"No. 388, No. 388, Yingcai Road, Beichung City and No. 37, Bohe Museum No. 37",台中市,北區,博一,台中市北區英才路388號388之1號及博館一街37號,,1,1,1,,,,,,,,,1,,1,,,,,,,,,,1,1,,,,,1,,,,
"No. 67 No. 69, Bachelor Road, Bachelor Road, Taichung City",台中市,北區,婷婷,台中市北區學士路67號69號1樓,,1,1,1,1,1,,,,,,,1,,1,1,,,,,,1,,1,1,1,,,,,1,,,,
"No. 142, Guoqiang Street, Beach of Taichung City and No. 100 Tianxiang Street 1st Floor",台中市,北區,富強,台中市北區國強街142號及天祥街100號1樓,,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 137, Section 2, Zhonghua Road, North District, Taichung City",台中市,北區,華太,台中市北區中華路二段137號,,1,1,1,1,,,,,,,,1,,,,,,,,,,,1,,1,,,,,1,,,,
"327 North Road and No. 325 of the Evolutionary North Road, Taichung City",台中市,北區,超學,台中市北區進化北路327號與325號1樓,,1,1,1,,,,,,,,,1,,1,,,,,,,,,,1,1,,1,,,1,,,,
"328 Evolution Road, North District, Taichung City",台中市,北區,進合,台中市北區進化路328號,,,1,1,,,,1,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 569, Section 1, Zhongqing Road, North District, Taichung City",台中市,北區,雅昌,台中市北區中清路一段569號,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,
"No. 9, Section 2, Tianjin Road, Taichung City, Taichung City",台中市,北區,雅津,台中市北區天津路二段9號.11號,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 66.68, Yule Street, Taichung City, first floor and mezzanine",台中市,北區,微笑,台中市北區育樂街66.68號一樓及夾層,,1,1,1,,,,,,1,1,,1,,1,,,1,,,,1,,1,1,1,,,1,,1,,,,
"No. 96, Section 2, Beiping Road, Beiping Road, Taichung City",台中市,北區,新北平,台中市北區北平路二段96號,,1,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 289, Section 3, Sanmin Road, Jinlongli, North District, Taichung City",台中市,北區,新民高中,台中市北區金龍里三民路三段289號,,,1,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,
"No. 289, Section 3, Sanmin Road, Jinlongli, North District, Taichung City",台中市,北區,新民國,台中市北區金龍里三民路三段289號,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,
"No. 116, Section 3, Sanmin Road, North District, Taichung City",台中市,北區,新育才,台中市北區三民路三段116號,,,,,1,,,,,,1,,1,,,,,,,,,,,1,,1,,,,,,,,,
"340 Dongguang Road, North District, Taichung City",台中市,北區,新東峰,台中市北區東光路340號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,1,,1,1,,,1,,,1,1,1,,
"No. 101, Section 3, Hankou Road, Taichung City, Taichung City",台中市,北區,新通豪,台中市北區漢口路三段101號,,1,1,1,,,,,,,,,1,,1,,,,,,,1,,1,1,1,,,,,1,1,,,
"660 Dehua Street, North District, Taichung City",台中市,北區,新德化,台中市北區德化街660號,,,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"No. 60 Xingjin Road, North District, Taichung City",台中市,北區,嘟嘟,台中市北區興進路60號,,,1,,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"1st floor, No. 66, No. 60, No. 60, No. 60, Section 5, Hangkou Road, Taichung City",台中市,北區,漢華,台中市北區漢口路五段60號62號66號1樓,,1,1,1,1,,,1,,,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 9 Zunxian Street, North District, Taichung City",台中市,北區,德毅,台中市北區尊賢街9號,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
"378-6 Evolution North Road, Taichung City North District",台中市,北區,衛道,台中市北區進化北路378-6號,,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,1,,
"No. 165, Bachelor Road, Bachelor Road, Taichung City",台中市,北區,學士,台中市北區學士路163號165號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,1,,1,1,1,,,,,1,,,,
"No. 120, No. 120, Duxing Road, North District, Taichung City",台中市,北區,篤行,台中市北區篤行路120號122號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,1,,,1,,1,,
"No. 162, No. 160, Debeki Road, North District, Taichung City, Taichung City",台中市,北區,興悅,台中市北區金華里進德北路160號162號,,1,1,1,1,,,1,,,,,1,,1,1,,,,,,1,,1,1,1,,,,,1,,,,
"No.14-2, No. 14-2, Beitun Road, Jinzhou, Jinzhou City, Taichung City",台中市,北區,親親,台中市北區錦洲里北屯路14號.14-2號.14-3號1樓,,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"1st floor, No. 102, No. 102, Section 4, Hangkou Road, Taichung City.",台中市,北區,賴厝,台中市北區漢口路四段102號1樓.地下樓,,,1,1,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 258, Section 3, Sanmin Road, North District, Taichung City",台中市,北區,錦中,台中市北區三民路三段258號,,,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 70-3, No. 70-3, Jinxin Street, Beichung City and No. 136-2, No. 136-2, No. 136-2, No. 136-2, Yizhong Street",台中市,北區,錦新,台中市北區錦新街70-2號70-3號及一中街136-2號136-6號,,,1,1,1,,,,,,1,,1,,1,,,,,,,1,,1,1,1,,1,,1,1,,,,
"1st floor of No. 148 North Road, Chongdery Evolution, North District, Taichung City and 1st Floor, No. 121 Ronghua Street",台中市,北區,豐華,台中市北區崇德里進化北路148號1樓及榮華街121號1樓,,1,1,1,1,,,1,,1,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 87, Dade Street, North District, Taichung City",台中市,北區,醫德,台中市北區大德街87號1樓,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,,,,,,,1,,,,
"No. 47, Section 2, Double Ten Road, North District, Taichung City",台中市,北區,雙行,台中市北區雙十路二段47號,,,1,1,1,,,,,,,,1,,1,,,,,,,,,1,,1,,1,,,1,,,,
"1st Floor, No. 617, Section 5, Dongguan Road, Dongshi District, Taichung City",台中市,東勢區,大茅埔,台中市東勢區東關路五段617號1樓,,1,1,1,1,,,,,,,,1,,,1,,,,,,,,1,1,,,,,,1,,,,
"No. 336, Fengshi Road, Nanping District, Dongshi District, Taichung City",台中市,東勢區,東展,台中市東勢區南平里豐勢路336號,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 41-5, Donglan Road, Dongshi District, Taichung City",台中市,東勢區,東泰,台中市東勢區東蘭路41-5號,,1,1,1,1,,,1,,,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 191, No. 7, Section 7, Dongguan Road, Dongshi District, Taichung City, No. 2 Floor, No. 2, No. 2, Section of Dongguan Road, Dongguan Road, Taichung City",台中市,東勢區,東關,台中市東勢區東關路七段191號、新盛街2號1樓,,1,1,1,1,1,,,,,,,1,,,1,,,,,,,,1,1,,,,,,1,,,,
"194 Donglan Road, Dongli District, Taichung City",台中市,東勢區,東蘭,台中市東勢區東蘭路194號,,1,1,1,,,,,,,,,1,,,,,,,,,1,,1,1,1,,,,,1,,,,
"No. 28, No. 28, Fifth Heng Street, Dongshi District, Taichung City and 165 Sanyin Street",台中市,東勢區,欣東雲,台中市東勢區第五橫街28號及三民街165號,,,1,,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor, No. 153, 155, No. 153, 155, No. 153, 155, Dongshi District, Dongshi District, Taichung City",台中市,東勢區,欣東勢,台中市東勢區上新里第一橫街153、155號1樓和三民街2號1樓,,1,1,1,1,,,,,,,,1,1,,,,,,,,,,1,1,1,,,,,1,,,,
"1st floor, No. 62 Dongkeng Road, Dongkeng District, Taichung City",台中市,東勢區,粵西,台中市東勢區東坑路62號1樓,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"36 Sanguang Road, Houli District, Taichung City",台中市,后里區,久豐,台中市后里區三光路36號,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,,,,,1,1,,,,
"1st Floor, No. 226.228, Minsheng Road, Houli District, Taichung City",台中市,后里區,月眉,台中市后里區民生路226.228號1樓,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 147-15, Gong'an Road, Houli District, Taichung City",台中市,后里區,月湖,台中市后里區公安路147-15號,,1,1,1,,,,,,1,1,,1,,1,,,,,,,1,,1,1,1,,,1,,1,,,,
"Lane 231, Lane 231, Houli District, Taichung City",台中市,后里區,后成,台中市后里區成功路231巷2號,,1,1,1,,,,,,,,,1,,1,,,,,,,1,,1,1,1,,,,,1,1,,,
"300 B1 floor of Malaysia Road, Houli District, Taichung City",台中市,后里區,后里棧,台中市后里區馬場路300號B1樓,,,1,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,
"No. 1 Racecourse Road, Houli District, Taichung City",台中市,后里區,后里廠,台中市后里區馬場路1號,,,,,,,,,,,,,1,1,1,1,,,,,,,,1,1,1,,1,,,1,,,,
"No. 742, No. 742, Section 2, Houli District, Taichung City",台中市,后里區,后旺,台中市后里區甲后路二段742號一樓,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 101, No. 101, Section 1, Section 1, Houli District, Taichung City",台中市,后里區,后東,台中市后里區甲后路一段101號1樓,,,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 1 Minsheng Road, Houli District, Taichung City",台中市,后里區,后冠,台中市后里區民生路1號,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 955, Section 1, No. 1, Houli District, Taichung City",台中市,后里區,后宥,台中市后里區甲后路一段955號,,1,1,1,,,,,,,,,1,,1,,,,,,,1,,1,1,,,,,,1,,,1,
"306 East Road, Houli District, Taichung City",台中市,后里區,后科,台中市后里區內東路306號,,1,1,1,,,,,,1,,,1,,1,,,,,,,1,,1,1,,,,1,,1,,,,
"No. 349 and 351, Section 1, No. 349, 351, Sub -La District, Taichung City",台中市,后里區,后綜,台中市后里區甲后路一段349、351號1樓,,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,1,,1,,,,
"No. 363, Section No. 363, Section 2, Houli District, Taichung City",台中市,后里區,后糖,台中市后里區甲后路二段363號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,1,,1,1,,,,
"No. 1202, No. 1202, Section 1, Houli District, Taichung City",台中市,后里區,后興,台中市后里區甲后路一段1202號1樓,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,,,1,,,1,,1,,
"No. 415.417, Sanfeng Road, Houli District, Taichung City",台中市,后里區,后寶,台中市后里區三豐路三段415.417號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,,,1,,,1,,,,
"No. 369, Sanfeng Road, Sanfeng Road, Houli District, Taichung City",台中市,后里區,美光,台中市后里區三豐路四段369號,,,,,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 369, No. 369, Sanfeng Road, Houli District, Taichung City",台中市,后里區,美芯,台中市后里區三豐路四段369號1樓,,,,,,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 88, Houkan Road, Houli District, Taichung City",台中市,后里區,美晶,台中市后里區后科南路88號1樓,,,1,,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 128, Section 5, Sanfeng Road, Houli District, Taichung City",台中市,后里區,美豐,台中市后里區三豐路五段128號,,1,1,1,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,,,,
"1st Floor, No. 292, Racecourse Road, Houli District, Taichung City",台中市,后里區,軍團,台中市后里區馬場路292號1樓,,,1,,,,,,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,
"No. 113 Anmei Road, Houli District, Taichung City",台中市,后里區,泰安一,台中市后里區安眉路113號,,,1,,,,,,,,,1,1,1,1,,,,,,,,,1,1,1,1,1,,1,,,,,
"No. 113 Anmei Road, Houli District, Taichung City",台中市,后里區,泰安二,台中市后里區安眉路113號,,,1,1,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,,,,,
"No. 400, No. 400, Jiujiaqi Road, Houli District, Taichung City",台中市,后里區,泰安三,台中市后里區九甲七路400號,,,1,1,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,,,,,
"No. 400, No. 400, Jiujiaqi Road, Houli District, Taichung City",台中市,后里區,泰安綻,台中市后里區九甲七路400號,,,1,,,,,,,,1,1,1,1,1,,,1,,,,,,1,1,1,,1,,,,,,,
"No. 551, No. 551, Sanfeng Road, Sanfeng Road, Houli District, Taichung City",台中市,后里區,彩豐,台中市后里區三豐路五段551號1樓,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 335, Section 2, Houke Road, Houli District, Taichung City",台中市,后里區,晶材,台中市后里區后科路二段335號,,,1,,,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,,,,,
"No. 17 Fumei Road, Houli District, Taichung City",台中市,后里區,福豐,台中市后里區福美路17號,1,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,1,,,1,,1,,
"1st floor, No. 887, Sanfeng Road, Sanfeng Road, Houli District, Taichung City",台中市,后里區,寶利旺,台中市后里區三豐路三段887號1樓,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"No. 61, Xitun District, Taichung City, Taichung City",台中市,西屯區,上安,台中市西屯區至善路61號,,1,1,1,1,,,,,1,,,1,,,,,,,,,,,1,,1,,,,,1,,,,
"1st Floor, No. 1, No. 238, Section 2, Section 2, Xitun District, Taichung City",台中市,西屯區,大都會,台中市西屯區惠來路二段238之1號1樓,,1,1,,,,,1,,1,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 279, Zhongping Road, Xitun District, Taichung City",台中市,西屯區,大貿,台中市西屯區中平路279號,,1,1,1,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 125, Section 25, Chang'an Road, Xitun District, Taichung City",台中市,西屯區,大鵬,台中市西屯區長安路二段125號,,1,1,1,1,,,,,1,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"1st floor of No. 98-32, Industrial Zone, Xitun District, Taichung City",台中市,西屯區,工一,台中市西屯區工業區一路98-32號1樓,,1,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 940, No. 940, Section 2, Taiwan Avenue, Xitun District, Taichung City",台中市,西屯區,中川,台中市西屯區台灣大道二段938號940號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 1 Zhongke Road, Xitun District, Taichung City",台中市,西屯區,友達光電,台中市西屯區中科路1號,,,,,,,,1,,,,,1,,1,1,,,,,,,,1,1,1,,1,,1,1,,,,
"No. 2, Xitun District, Taichung City, Taichung City",台中市,西屯區,友達宿舍,台中市西屯區科雅路2號,,,1,1,,,,1,,,,,1,,,,,,,1,,,,1,1,,,,,,1,,,,
"No. 198, No. 198, No. 198, No. 198, Zhongong 2nd Road, Xitun District, Taichung City",台中市,西屯區,天佑,台中市西屯區中工二路196號198號1樓,,,1,1,1,,,1,,,,,1,1,,1,,,,,,,,1,,1,,1,,,1,,,,
"No. 76, Section 3, Wenxin Road, Xitun District, Taichung City",台中市,西屯區,文心,台中市西屯區文心路三段76號,,1,1,1,1,,,,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"232 Ningxia Road, Xitun District, Taichung City",台中市,西屯區,文華,台中市西屯區寧夏路232號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 539-3, Section 3, Liming Road, Xitun District, Taichung City",台中市,西屯區,正勤,台中市西屯區黎明路三段539-3號.539-5號,,1,1,1,,,,,,1,,,1,,1,,,,,,,1,,,1,,,,1,,1,,,,
"No. 92, No. 92, No. 166, Section, Xitun Road, Xitun District, Taichung City",台中市,西屯區,玉門,台中市西屯區西屯路三段166之92號1樓,,1,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 22, Section 2, Gansu Road, Xitun District, Taichung City",台中市,西屯區,甘肅,台中市西屯區甘肅路二段22號,,1,1,1,1,,,,,,1,1,1,1,1,1,,1,,,,1,,1,1,1,,,,1,1,,,1,1
"No. 14, Section, Henan Road, Xitun District, Taichung City",台中市,西屯區,安河,台中市西屯區河南路二段14號,,1,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"No. 221, 223, Chengdu Road, Xitun District, Taichung City",台中市,西屯區,成科,台中市西屯區成都路221、223號,,1,1,1,,,,,,,1,,1,,1,,,1,,,,1,,1,1,1,,,1,,1,1,1,1,
"No. 182 Floor, No. 182, Section 3, Taiwan Avenue, Xitun District, Taichung City",台中市,西屯區,百惠,台中市西屯區台灣大道三段182號1.2樓,,1,1,1,,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 25, No. 95, Section 2, Xitun Road, Xitun District, Taichung City, 1st Floor, No. 26 of 95",台中市,西屯區,西屯重慶,"台中市西屯區西屯路二段95之25號,95之26號1樓",,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,
"1st Floor, No. 112, Fuxing Road, Xitun District, Taichung City",台中市,西屯區,西苑,台中市西屯區福星路112號1樓,,1,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 1 Xinke Road, Xitun District, Taichung City",台中市,西屯區,奇積,台中市西屯區新科路1號,,,,,,,,,,,,,,1,1,,,,,,,,1,1,1,1,,1,,1,,,,,
"No. 139 Shangren Street, Xitun District, Taichung City",台中市,西屯區,尚仁,台中市西屯區上仁街139號,,1,1,1,1,,,,,,1,,1,,1,1,,1,,,,,,1,1,1,,,,,1,,1,1,
"No. 1727, Section 4, Taiwan Avenue, Xitun District, Taichung City",台中市,西屯區,東儷,台中市西屯區臺灣大道四段1727號,,,1,,,,,,,,,,1,1,1,,,,,,,,,1,,,,1,,1,1,,,,
"No. 443, Section 2, Henan Road, Xitun District, Taichung City",台中市,西屯區,河南,台中市西屯區河南路二段443號,,1,1,1,,,,,,,,,1,,,,,,,,,1,,1,1,1,,,,,1,,,,
"No. 79-33, Section 3, Xitun Road, Xitun District, Taichung City",台中市,西屯區,金西屯,台中市西屯區西屯路三段79-33號,,1,1,1,,,,,,1,,,1,,,,,,,,,1,,1,1,,,,1,,1,,,,
"No. 1, Section 1, Qinghai Road, Xitun District, Taichung City",台中市,西屯區,青海,台中市西屯區青海路一段1號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor, No. 5, No. 5, Lane 40, Yongfu Road, Xitun District, Taichung City",台中市,西屯區,俊國,台中市西屯區永福路40巷5號7號1樓,,1,1,1,1,1,,,,,1,,1,,1,,1,1,,,,,,1,1,1,,,,,1,,,,
"1st floor, No. 109, No. 107, No. 107, No. 107, Guoan Road, Xitun District, Taichung City",台中市,西屯區,科安,台中市西屯區國安一路105號107號109號一樓,,,1,1,1,,,1,,1,,,1,,1,1,,,,,,,,1,1,1,,1,,1,1,,1,1,
"571-1, Fuya Road, Xitun District, Taichung City",台中市,西屯區,科雅,台中市西屯區福雅路571-1號,,1,1,1,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,1,,
"No. 32, No. 32, No. 32, Chaofu Road, Xitun District, Taichung City",台中市,西屯區,秋紅谷,台中市西屯區朝富路30號32號1樓,,1,1,1,1,,,,,,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,,,
"80 Zhongyi Street, Xitun District, Taichung City",台中市,西屯區,原義,台中市西屯區忠義街80號,,1,1,1,,,,,,1,1,,1,1,1,,,,,,1,1,1,1,1,,,1,1,1,1,1,1,,1
"170 Ningxia Road, Xitun District, Taichung City",台中市,西屯區,夏督,台中市西屯區寧夏路170號,,1,1,1,,,,,,,,,1,,1,,,,,,,1,,1,1,1,,1,,,1,1,,,
"Shangshi Road, Xitun District, Taichung City",台中市,西屯區,宸騰,台中市西屯區上石路201號,,,1,,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 690, No. 690, Section 3, Taiwan Avenue, Xitun District, Taichung City",台中市,西屯區,展騰,台中市西屯區台灣大道三段688號690號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 2490, Section 1, Huan Middle Road, Xitun District, Taichung City",台中市,西屯區,恩光站,台中市西屯區環中路一段2490號,,1,1,1,,,,,,,,,1,,,,,,,,,,,1,1,1,,1,,,,,,,
"1st floor, No. 1727, Section 4, Taiwan Avenue, Xitun District, Taichung City",台中市,西屯區,校友會館,台中市西屯區台灣大道四段1727號1樓,,,1,1,1,,,1,,,,,1,1,1,,,,1,,,,,1,,1,,1,,1,1,,,,
"1st Floor, No. 120, Sichuan Road, Xitun District, Taichung City",台中市,西屯區,桂冠,台中市西屯區四川路120號1樓,,1,1,1,1,1,,,,,,,1,,1,1,1,,,,,,,1,1,1,,1,,,1,,,,
"No. 242, Section 2, Henan Road, Xitun District, Taichung City",台中市,西屯區,航發,台中市西屯區河南路二段242號,,1,1,1,1,,,,,,1,1,1,,1,,,1,,,,,,1,1,1,,,,,1,,1,1,
"No. 1, Lane 208, Guo'an Road, Xitun District, Taichung City",台中市,西屯區,國安國宅,台中市西屯區國安一路208巷1號,,,1,,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"1st Floor, No. 1, No. 1, Keyuan 3, Xitun District, Taichung City",台中市,西屯區,望景,台中市西屯區科園三路1號1樓之1,,1,1,1,,,,,,,,,1,,1,,,,,,,,,1,1,1,,,1,,1,1,,,
"1st Floor, No. 100 Wenhua Road, Xitun District, Taichung City",台中市,西屯區,逢大一,台中市西屯區文華路100號1樓,,,1,1,1,,,,,,,,1,,1,1,,,,,,1,,1,1,,,,,1,1,,,,
"1st Floor, No. 98, Fuxing North Road, Xitun District, Taichung City",台中市,西屯區,逢大二,台中市西屯區福星北路98號1樓,,1,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,
"No. 13, Fengda Road, Xitun District, Taichung City",台中市,西屯區,逢大路,台中市西屯區逢大路13號1樓,,1,1,,,,,,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,
"No. 262, Section 2, Qinghai Road, Xitun District, Taichung City",台中市,西屯區,逢仁,台中市西屯區青海路二段262號,,1,1,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,
"No. 3, No. 3, No. 3, No. 3, No. 272, Section 2, Xitun Road, Taichung City",台中市,西屯區,逢甲,台中市西屯區西屯路二段272之3號之4號1樓,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,
"No. 275, Xi'an Street, Xitun District, Taichung City",台中市,西屯區,逢吉,台中市西屯區西安街275號,,,1,1,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"1st floor, No. 260-18, Section 2, Xitun Road, Xitun District, Taichung City",台中市,西屯區,逢辰,台中市西屯區西屯路二段260-18號1樓,,1,1,1,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,1,,1,,
